query,recipe_id,recipe_name,Relevance,
ice-cream,51086,Shake up a Vermonter!,3,
ice-cream,12475,Kahlua Affogato,3,
ice-cream,54322,Old Fashioned Strawberry Sodas,1,
ice-cream,51400,Green Slime Punch,1,
ice-cream,55239,Pineapple-Raspberry Cream Punch,2,
ice-cream,46419,Jello Ice Cream Dessert,5,
ice-cream,13511,Strawberries and Cream Coffee,1,
ice-cream,40712,Creamed Papaya,1,
ice-cream,46156,Light Banana Ice Cream,5,
ice-cream,44297,Ice Cream Sodas - Barefoot Contessa / Ina Garten,4,
ice-cream,22647,Easy Pudding Ice Cream,5,
ice-cream,11089,Morir Sonando Spanish Orange Shake,2,
ice-cream,36396,Cola Vannilllia   Float,2,
ice-cream,34114,Homemade Dairy Queen Blizzard  Improved!,5,
ice-cream,41940,Fruit And Ice Cream Excellence,5,
ice-cream,49000,Cherry Fizz,3,
ice-cream,41844,Brown Cow,3,
ice-cream,27867,Ice Cream Pudding,4,
ice-cream,18899,Peaches and Ice Cream  Tempted yet ?,4,
ice-cream,38809,Pink Lemonade Floats,2,
ice-cream,19898,Frozen Fudgesicles,2,
ice-cream,28021,Warm Berries With Ice Cream,4,
ice-cream,47501,Strawberry Ice Cream Salad,4,
ice-cream,52761,My Ice Cream Dream,4,
ice-cream,22628,Walt's Favorite Chocolate Soda,1,
ice-cream,50717,Orange Cream Floats,2,
ice-cream,54883,Cake in a Cupcone  T-R-L,1,
ice-cream,22718,Ice Cream Punch,5,
ice-cream,49963,Boar,3,
ice-cream,13627,Big Chill Cocktail,1,
ice-cream,15159,Spiced Iced Coffee,1,
ice-cream,44969,Ice Cream Jello,4,
ice-cream,20202,Easy Chocolate Shake,1,
ice-cream,25735,Root Beer Syrup for Ice Cream Sundae,5,
ice-cream,11147,Birthday Cake Martini,2,
ice-cream,40043,Ginger Peach Freeze,3,
ice-cream,56198,Strawberry Baked Alaska,2,
ice-cream,13852,Chocolate Grasshopper,1,
ice-cream,26450,Individual Frosty Pumpkin Custards,2,
ice-cream,54990,Belgian Waffle Strawberry Sundaes,5,
ice-cream,15198,Ice cream and coffee malt,5,
ice-cream,40534,Rainbow Ice Cream Cake,4,
ice-cream,5581,Fruit Skewers for Children (And Adults Too!) - Child Safe,3,
ice-cream,35262,Tropical Smoothie,3,
ice-cream,10319,Baked Peach,1,
ice-cream,19615,Lemon Sherbet,1,
ice-cream,15579,Cream Puff Cocktail,1,
ice-cream,40160,McDonald's Frozen Strawberry Lemonade,1,
ice-cream,11482,Pina Colada,1,
ice-cream,45290,Root Beer Float,2,
ice-cream,12768,Delicious Creamy Strawberry Milk Shake,1,
ice-cream,54426,Al's Milwaukee Cream,1,
ice-cream,45128,S'mores Sundaes,5,
ice-cream,2418,Apple Juice Frosty,2,
ice-cream,53922,Tailgating -Pineapple- Habanero- Salsa,2,
ice-cream,49859,Raspberry Lowery's Swirl,2,
ice-cream,40585,Black and Blue Smoothies,2,
ice-cream,255,Witch's Bubbly Brewed Punch - Halloween,1,
ice-cream,22504,Brown Cow (Root Beer Shake),1,
ice-cream,29452,Classic Jello Milkshake,1,
ice-cream,26976,Barney Blaster,2,
ice-cream,25887,Nigerian Mango &amp; Banana Sundae,4,
ice-cream,18772,Strawberry Float,3,
ice-cream,8770,Iced Blue Brew,1,
ice-cream,35781,Cherry Cola Float,1,
ice-cream,18991,Peachy Colada (No Booze),1,
ice-cream,12868,Old-Fashioned Strawberry Malted Shake,1,
